artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Nadar,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.378584679,310,0,0,White
Nadar,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.573883162,310,0,0,White
Nadar,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.470066109,310,0,0,White
Nadar,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.354229163,310,0,0,White
Nadar,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.32928326,310,0,0,White
Neil Welliver,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.247978437,311,0,3,White
Neil Welliver,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.243892944,311,0,3,White
Nicolas de Stael,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.293690187,312,0,0,White
Nicolas de Stael,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.307151871,312,0,0,White
Odilon Redon,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.291262136,313,1,0,White
Odilon Redon,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.513157895,313,3,0,White
Odilon Redon,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.514548345,313,3,0,White
Odilon Redon,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.312019465,313,4,0,White
Odilon Redon,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.338392279,313,4,0,White
Odilon Redon,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.247726736,313,4,0,White
Odilon Redon,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.247270626,313,4,0,White
Odilon Redon,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.268411077,313,5,0,White
Odilon Redon,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.270861264,313,5,0,White
Odilon Redon,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.287366631,313,5,0,White
Odilon Redon,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.286389298,313,5,0,White
Oscar Gustave Rejlander,4,1959,Swedish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.34309184,314,0,0,White
Oskar Kokoschka,6,1975,Austrian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.704262365,315,1,0,White
Oskar Kokoschka,7,1980,Austrian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.580002815,315,1,0,White
Oskar Kokoschka,8,1986,Austrian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.575368028,315,2,0,White
Oskar Kokoschka,10,1996,Austrian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.359503428,315,2,0,White
Otto Dix,11,2001,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.622106755,316,8,0,White
Otto Dix,12,2005,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.614466442,316,9,0,White
Otto Dix,13,2009,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.625645293,316,9,0,White
Otto Dix,14,2013,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.590633813,316,9,0,White
Otto Dix,15,2016,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.628730478,316,9,0,White
Otto Dix,16,2020,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.636597938,316,9,0,White
Pablo Picasso,1,1926,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.638174744,317,0,0,White
Pablo Picasso,2,1936,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.903969621,317,0,0,White
Pablo Picasso,3,1948,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,1.291932059,317,5,0,White
Pablo Picasso,4,1959,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.739105844,317,9,0,White
Pablo Picasso,5,1970,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.249827804,317,14,0,White
Pablo Picasso,6,1975,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.506655272,317,18,0,White
Pablo Picasso,7,1980,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.202909513,317,20,0,White
Pablo Picasso,8,1986,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.39442947,317,23,0,White
Pablo Picasso,9,1991,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,1.854712084,317,24,0,White
Pablo Picasso,10,1996,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,3.374919,317,29,0,White
Pablo Picasso,11,2001,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.772865494,317,30,0,White
Pablo Picasso,12,2005,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.050710093,317,31,0,White
Pablo Picasso,13,2009,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.039264636,317,34,0,White
Pablo Picasso,14,2013,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.260629036,317,35,0,White
Pablo Picasso,15,2016,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.410762332,317,36,0,White
Pablo Picasso,16,2020,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,2.305243618,317,36,0,White
Paul CÃ©zanne,1,1926,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.861726753,318,0,0,White
Paul CÃ©zanne,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.811266834,318,6,0,White
Paul CÃ©zanne,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.764195111,318,12,0,White
Paul CÃ©zanne,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,2.387234043,318,18,0,White
Paul CÃ©zanne,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,2.322139686,318,22,0,White
Paul CÃ©zanne,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.911483816,318,25,0,White
Paul CÃ©zanne,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.651386153,318,26,0,White
Paul CÃ©zanne,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.729145069,318,28,0,White
Paul CÃ©zanne,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.272408759,318,32,0,White
Paul CÃ©zanne,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.356109955,318,34,0,White
Paul CÃ©zanne,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.021905999,318,37,0,White
Paul CÃ©zanne,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.076620138,318,39,0,White
Paul CÃ©zanne,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.996378654,318,39,0,White
Paul CÃ©zanne,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.054027399,318,39,0,White
Paul CÃ©zanne,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.168640792,318,39,0,White
Paul CÃ©zanne,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.964515832,318,39,0,White
Paul Delaroche,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.533756685,319,0,0,White
Paul Gauguin,1,1926,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.538810087,320,0,0,White
Paul Gauguin,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.798935171,320,2,0,White
Paul Gauguin,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.704801568,320,2,0,White
Paul Gauguin,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.973579316,320,4,0,White
Paul Gauguin,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.147198762,320,4,0,White
Paul Gauguin,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.032154684,320,4,0,White
Paul Gauguin,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.852448635,320,5,0,White
Paul Gauguin,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.904865575,320,5,0,White
Paul Gauguin,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.693398216,320,6,0,White
Paul Gauguin,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.278469357,320,7,0,White
Paul Gauguin,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.010569202,320,9,0,White
Paul Gauguin,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.903095825,320,9,0,White
Paul Gauguin,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.916755274,320,9,0,White
Paul Gauguin,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.081888648,320,9,0,White
Paul Gauguin,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.164512139,320,10,0,White
Paul Gauguin,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.084039028,320,10,0,White
Paul Klee,4,1959,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.425262591,322,6,0,White
Paul Klee,5,1970,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.185240916,322,8,0,White
Paul Klee,6,1975,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.195855144,322,8,0,White
Paul Klee,7,1980,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.928405573,322,10,0,White
Paul Klee,8,1986,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.004302302,322,10,0,White
Paul Klee,9,1991,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.739854015,322,11,0,White
Paul Klee,10,1996,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.812301763,322,11,0,White
Paul Klee,11,2001,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.830907534,322,12,0,White
Paul Klee,12,2005,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.634537603,322,12,0,White
Paul Klee,13,2009,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.404142203,322,13,0,White
Paul Klee,14,2013,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.454301697,322,13,0,White
Paul Klee,15,2016,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.391216948,322,13,0,White
Paul Klee,16,2020,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.400558419,322,13,0,White
Pedro Figari,3,1948,Uruguayan,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.399667919,325,0,0,White
Peter Henry Emerson,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.470886076,326,0,0,White
Peter Henry Emerson,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.400583942,326,0,0,White
Philip Pearlstein,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.375243,327,0,10,White
Philipp Otto Runge,7,1980,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.446242612,328,0,0,White
Philipp Otto Runge,8,1986,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.436865022,328,0,0,White
Philipp Otto Runge,9,1991,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.418296837,328,0,0,White
Philipp Otto Runge,10,1996,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.454827598,328,0,0,White
Pierre Puvis de Chavannes,1,1926,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.519232664,329,0,0,White
Pierre Puvis de Chavannes,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.434773431,329,0,0,White
Pierre Puvis de Chavannes,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.447387518,329,0,0,White
Pierre Puvis de Chavannes,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.449829684,329,0,0,White
Pierre Puvis de Chavannes,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.473159169,329,0,0,White
Pierre Puvis de Chavannes,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.361965635,329,0,0,White
Pierre Puvis de Chavannes,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.387753551,329,0,0,White
Pierre Puvis de Chavannes,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.374616677,329,0,0,White
Pierre Puvis de Chavannes,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.377821953,329,0,0,White
Pierre Puvis de Chavannes,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.546837792,329,0,0,White
Pierre Puvis de Chavannes,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.544397398,329,0,0,White
Piet Mondrian,3,1948,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.418095705,331,2,0,White
Piet Mondrian,4,1959,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.724481551,331,2,0,White
Piet Mondrian,5,1970,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.025633418,331,2,0,White
Piet Mondrian,6,1975,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.08189296,331,2,0,White
Piet Mondrian,7,1980,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.900295525,331,2,0,White
Piet Mondrian,8,1986,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.906075057,331,3,0,White
Piet Mondrian,9,1991,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.648564477,331,3,0,White
Piet Mondrian,10,1996,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.628798472,331,4,0,White
Piet Mondrian,11,2001,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.703855692,331,4,0,White
Piet Mondrian,12,2005,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.457409604,331,4,0,White
Piet Mondrian,13,2009,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.467199852,331,4,0,White
Piet Mondrian,14,2013,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.461467339,331,4,0,White
Piet Mondrian,15,2016,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.492283903,331,4,0,White
Piet Mondrian,16,2020,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.486530437,331,4,0,White
Pompeo Batoni,15,2016,Italian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.367573836,332,0,0,White
Pompeo Batoni,16,2020,Italian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.356682622,332,0,0,White
Quentin de la Tour,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.289713783,333,0,0,White
Quentin de la Tour,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.295374426,333,0,0,White
Quentin de la Tour,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.281856882,333,0,0,White
Quentin de la Tour,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.284141959,333,0,0,White
Quentin de la Tour,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.271648307,333,0,0,White
RenÃ© Magritte,10,1996,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.301831452,336,3,0,White
RenÃ© Magritte,11,2001,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.274946859,336,3,0,White
RenÃ© Magritte,12,2005,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.23758477,336,3,0,White
RenÃ© Magritte,13,2009,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.176274791,336,3,0,White
RenÃ© Magritte,14,2013,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.236466183,336,3,0,White
RenÃ© Magritte,15,2016,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.25931653,336,4,0,White
RenÃ© Magritte,16,2020,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.26136782,336,4,0,White
Richard Diebenkorn,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.367883212,338,3,9,White
Richard Estes,6,1975,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.401773315,339,0,1,White
Richard Estes,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.439909935,339,0,2,White
Richard Estes,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.420070496,339,0,2,White
Richard Estes,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.398110569,339,0,2,White
Richard Hamilton,6,1975,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.369917744,340,4,0,White
Richard Hamilton,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.233464678,340,4,0,White
Richard Hamilton,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.210449927,340,4,0,White
Richard Hamilton,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.341995134,340,5,0,White
Richard Hamilton,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.369837318,340,5,0,White
Richard Hamilton,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.391252362,340,5,0,White
Richard Hamilton,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.380074811,340,6,0,White
Richard Hamilton,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.329619528,340,6,0,White
Richard Hamilton,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.523353829,340,7,0,White
Richard Hamilton,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.515169321,340,7,0,White
Richard Hamilton,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.555688513,340,7,0,White
Robert Delaunay,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.28167525,343,6,0,White
Robert Delaunay,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.39590222,343,7,0,White
Robert Delaunay,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.408326491,343,7,0,White
Robert Delaunay,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.372613379,343,8,0,White
Robert Delaunay,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.479589478,343,8,0,White
Robert Delaunay,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5738364,343,8,0,White
Robert Delaunay,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.529869293,343,8,0,White
Robert Frank,9,1991,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.303909165,345,3,1,White
Robert Frank,16,2020,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.463856161,345,4,10,White
Robert Mapplethorpe,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.738061116,347,0,9,White
Robert Mapplethorpe,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.755404361,347,0,9,White
Robert Mapplethorpe,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.730547374,347,0,10,White
Robert Rauschenberg,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.506861314,348,7,7,White
Robert Rauschenberg,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.60720985,348,9,7,White
Rosa Bonheur,7,1980,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.422600619,350,0,0,White
Rosa Bonheur,8,1986,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.42074435,350,0,0,White
Rosa Bonheur,9,1991,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.441459854,350,0,0,White
Rosa Bonheur,10,1996,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.495481055,350,0,0,White
Rosa Bonheur,11,2001,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.50872402,350,0,0,White
Rosa Bonheur,12,2005,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.519660615,350,0,0,White
Rosa Bonheur,13,2009,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.472932366,350,0,0,White
Rosa Bonheur,14,2013,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.497295548,350,0,0,White
Rosa Bonheur,15,2016,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.521880315,350,0,0,White
Rosa Bonheur,16,2020,French,French,Female,White,Not Hispanic or Latino origin,Gardner,0.510017796,350,0,0,White
Roy Lichtenstein,5,1970,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.196780723,351,0,5,White
Roy Lichtenstein,6,1975,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.258839868,351,0,7,White
Roy Lichtenstein,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.218688432,351,1,8,White
Roy Lichtenstein,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.162554427,351,1,8,White
Roy Lichtenstein,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.175215716,351,5,9,White
Roy Lichtenstein,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.229865376,351,6,9,White
Roy Lichtenstein,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.228689596,351,6,12,White
Roy Lichtenstein,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.452252169,351,6,14,White
Roy Lichtenstein,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.470066109,351,7,17,White
Roy Lichtenstein,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.551291171,351,7,18,White
Roy Lichtenstein,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.455127025,351,7,19,White
Salvador DalÃ­,3,1948,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.449480102,352,4,0,White
Salvador DalÃ­,4,1959,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.792620523,352,4,0,White
Salvador DalÃ­,5,1970,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.535472454,352,5,0,White
Salvador DalÃ­,6,1975,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.372695225,352,5,0,White
Salvador DalÃ­,7,1980,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.30586828,352,5,0,White
Salvador DalÃ­,8,1986,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.463128067,352,5,0,White
Salvador DalÃ­,9,1991,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.372506083,352,5,0,White
Salvador DalÃ­,10,1996,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.464342962,352,5,0,White
Salvador DalÃ­,11,2001,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.391119509,352,6,0,White
Salvador DalÃ­,12,2005,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.374996199,352,6,0,White
Salvador DalÃ­,13,2009,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.396837872,352,8,0,White
Salvador DalÃ­,14,2013,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.431556562,352,8,0,White
Salvador DalÃ­,15,2016,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.399876295,352,8,0,White
Salvador DalÃ­,16,2020,Spanish,Spanish,Male,White,Hispanic or Latino origin,Gardner,0.370765832,352,8,0,White
Sam Gilliam,9,1991,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.378718573,353,1,1,Non-White
Samuel Finley Breese Morse,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.29642969,354,0,0,White
Samuel Finley Breese Morse,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.192715989,354,0,0,White
Samuel Finley Breese Morse,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.233880959,354,0,0,White
Sandro Chia,11,2001,Italian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.285338923,355,2,0,White
Shahzia Sikander,14,2013,Pakistani-American,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.370502211,357,0,2,White
Shahzia Sikander,15,2016,Pakistani-American,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.340745322,357,0,2,White
Shahzia Sikander,16,2020,Pakistani-American,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.379602356,357,0,2,White
Sherrie Levine,11,2001,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.230810109,358,0,2,White
Shirin Neshat,14,2013,Iranian,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.262262494,359,0,6,White
Shirin Neshat,15,2016,Iranian,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.516406371,359,0,6,White
Shirin Neshat,16,2020,Iranian,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.49186917,359,0,7,White
Shohaku,4,1959,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.369647186,360,0,0,Non-White
Sir Joshua Reynolds,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.512550498,362,0,0,White
Sir Joshua Reynolds,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.36533278,362,0,0,White
Sir Joshua Reynolds,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.343357664,362,0,0,White
Sir Joshua Reynolds,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.301592715,362,0,0,White
Sir Joshua Reynolds,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.257395489,362,0,0,White
Sir Joshua Reynolds,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.251360886,362,0,0,White
Sir Joshua Reynolds,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.369747122,362,0,0,White
Sir Joshua Reynolds,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.36296673,362,0,0,White
Sir Joshua Reynolds,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.329070667,362,0,0,White
Sir Joshua Reynolds,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.358109352,362,0,0,White
Song Su-Nam,12,2005,Korean,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.433004896,363,0,0,Non-White
Song Su-Nam,13,2009,Korean,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.266114989,363,0,0,Non-White
Stephanie Barron,12,2005,N/A,Other,Female,N/A,Not Hispanic or Latino origin,Gardner,0.446172795,364,0,0,Non-White
Stuart Davis,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3900049,365,4,14,White
Stuart Davis,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.513331538,365,6,20,White
Stuart Davis,6,1975,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.515585942,365,6,22,White
Stuart Davis,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.397023642,365,8,22,White
Stuart Davis,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.405435759,365,8,22,White
Stuart Davis,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.451094891,365,8,22,White
